"PROG","NORD","ISTAT","NOME","DUG_CER","DENOM_CER","CIVICO_CER","SUFF_CER","COMUNE_CER","PROV_CER","DUG_TROVAT","DENOM_TROV","CIVIC_TROV","SUFF_TROV","COM_TROV","PROV_TROV","X","Y","lat","long"
1417,"5183.000000","37006.000000","Chiesa del SS. Salvatore","Via","Cesare Battisti","16.000000",,"Bologna","Bologna","VIA","CESARE BATTISTI","0.000000",,"BOLOGNA","BOLOGNA","685928.140387","4929389.432580","44.4938809560388","11.3385279202311"
1395,"5161.000000","37006.000000","Chiesa di S. Maria della piet e dei mendicanti","Via","S. Vitale","110.000000",,"Bologna","Bologna","VIA","S.VITALE","0.000000",,"BOLOGNA","BOLOGNA","686967.806124","4929458.518477","44.4942339868507","11.3516184664370"
1389,"5155.000000","37006.000000","Chiesa di S. Francesco","Piazza","S. Francesco","9.000000",,"Bologna","Bologna","PIAZZA","S.FRANCESCO","0.000000",,"BOLOGNA","BOLOGNA","685703.511887","4929530.692790","44.4952094199347","11.3357557215675"
1514,"8055.000000","37006.000000","Chiesa di S.Donato","Via","Zamboni","10.000000",,"Bologna","Bologna","VIA","ZAMBONI","0.000000",,"BOLOGNA","BOLOGNA","686812.393402","4929642.025268","44.4959248748376","11.3497316951390"
1420,"5186.000000","37006.000000","Sede della caserma dei carabinieri Varanini","Via","Agucchi","0.000000",,"Bologna","Bologna","VIA","AGUCCHI","0.000000",,"BOLOGNA","BOLOGNA","683459.536226","4931843.120913","44.5165841762320","11.3083754131101"
1313,"5008.000000","37006.000000","Biblioteca di Borgo Panigale","Via","delle Scuole","25.000000",,"Bologna","Bologna","VIA","DELLE SCUOLE","0.000000",,"BOLOGNA","BOLOGNA","681157.461821","4932009.910630","44.5186661374244","11.2794911039690"
1391,"5157.000000","37006.000000","Chiesa parrocchiale di S. Giovanni Battista di Calamosco","Via","Chiesa Calamosco","2.000000",,"Bologna","Bologna","VIA","CHIESA CALAMOSCO","0.000000",,"BOLOGNA","BOLOGNA","690659.126424","4933780.604632","44.5321452127609","11.3996022333393"
1615,"410.000000","37006.000000","Discipline e Comunicazione","Via","Azzogardino","21.000000",,"Bologna","Bologna","VIA","AZZO GARDINO","21.000000",,"BOLOGNA","BOLOGNA","685837.937413","4930132.225433","44.5005857570756","11.3376614076456"
1312,"5007.000000","37006.000000","Palazzo di Giustizia - Tribunale - Palazzo  Baciocchi gi Ruini-Ranuzzi","Piazza","dei Tribunali","1.000000",,"Bologna","Bologna","PIAZZA","DEI TRIBUNALI","1.000000",,"BOLOGNA","BOLOGNA","686354.895668","4928829.637924","44.4887355050466","11.3436892280506"
82,"177.000000","36002.000000","Casa Baraldi","Via","Cristo","14.000000",,"Bomporto","Modena","VIA","Cristo","14.000000",,"BOMPORTO","MODENA","658909.102402","4957644.509875","44.7545435639700","11.0076640062511"
1865,"9546.000000","36002.000000","Scuola Primaria ""C. Menotti""","Via","Ravarino","130.000000",,"Bomporto","Modena","VIA","Ravarino Carpi","130.000000",,"BOMPORTO","MODENA","659138.278986","4956814.716144","44.7470271746338","11.0102987436120"
80,"174.000000","36002.000000","Piscina Intercomunale Darsena","Piazza","dello Sport","14.000000",,"Bomporto","Modena","PIAZZA","dello Sport","14.000000",,"BOMPORTO","MODENA","661193.429394","4954671.386718","44.7272845573572","11.0355670671918"
1867,"9548.000000","36002.000000","Palestra Scolastica","Via","Verdi","12.000000",,"Bomporto","Modena","VIA","G. Verdi","12.000000",,"BOMPORTO","MODENA","661281.167379","4954867.443031","44.7290286606070","11.0367362565638"
1864,"9545.000000","36002.000000","Scuola Primaria ""M.Polo""","Via","Ravarino","17.000000",,"Bomporto","Modena","VIA","Ravarino Carpi","17.000000",,"BOMPORTO","MODENA","661545.973207","4954862.943009","44.7289285019591","11.0400768146548"
1444,"7009.000000","36002.000000","Palestra","Via","Per Modena","7.000000",,"Bomporto","Modena","VIA","per Modena","7.000000",,"BOMPORTO","MODENA","661765.907738","4954701.884840","44.7274298856883","11.0428014660934"
584,"2142.000000","36002.000000","Chiesa parrocchiale di S. Michele Arcangelo chiesa con campanile","Via","Panaria bassa","50.000000",,"Bomporto","Modena","VIA","Panaria Bassa","50.000000",,"BOMPORTO","MODENA","664187.702196","4959781.455646","44.7725768167776","11.0749994717203"
1866,"9547.000000","36002.000000","Palestra Scolastica di Sorbara","Piazza","dei Tigli","0.000000",,"Bomporto","Modena","PIAZZETTA","Dei Tigli","0.000000",,"BOMPORTO","MODENA","659210.814722","4956851.836107","44.7473450052404","11.0112260660603"
586,"2144.000000","36002.000000","Chiesa parrocchiale di S. Agata (Pieve Matildica) chiesa con campanile","Via","Verdeta","0.000000",,"Bomporto","Modena","VIA","Verdeta","0.000000",,"BOMPORTO","MODENA","659069.498509","4957028.615468","44.7489668673419","11.0094971164718"
510,"2034.000000","38003.000000","Chiesa parrocchiale di S. Antonio da Padova","Via","Comunale","157.000000",,"Bondeno","Ferrara","VIA","COMUNALE","157.000000",,"BONDENO","FERRARA","681331.135130","4975920.265473","44.9136039802470","11.2972574194605"
1604,"346.000000","38003.000000","Polo idraulico Cipollette","Via","Anima Condotti","393.000000",,"Bondeno","Ferrara","VIA","ANIMA CONDOTTI","393.000000",,"BONDENO","FERRARA","687512.342728","4976232.857427","44.9148139844859","11.3756159209450"
408,"775.000000","38003.000000","Opere Parrocchiali - sacrestia - magazzino - abitazione","Via","Ferrarese","157.000000",,"Bondeno","Ferrara","VIA","FERRARESE","157.000000",,"BONDENO","FERRARA","687552.127550","4980435.629884","44.9526043883731","11.3776796938896"
405,"770.000000","38003.000000","Chiesa Parrocchiale del Cuore Immacolato di Maria","Via","Perzerbinate","111.000000",,"Bondeno","Ferrara","VIA","PER ZERBINATE","111.000000",,"BONDENO","FERRARA","688644.413463","4977121.079069","44.9225036872601","11.3902772022363"
406,"771.000000","38003.000000","Palestra e canonica parrocchiale Ponti Spagna","Via","Perzerbinate","111.000000",,"Bondeno","Ferrara","VIA","PER ZERBINATE","111.000000",,"BONDENO","FERRARA","688644.413463","4977121.079069","44.9225036872601","11.3902772022363"
1600,"331.000000","38003.000000","Casa di Guardia dell'impianto Santa Bianca","Via","Serragliolo","274.000000",,"Bondeno","Ferrara","VIA","DEL SERRAGLIOLO","274.000000",,"BONDENO","FERRARA","688836.997634","4971123.206549","44.8685063103220","11.3904779439152"
155,"318.000000","38003.000000","Bacino di calma Impianto Santa Bianca","Strada","Serraglio","274.000000",,"Bondeno","Ferrara","VIA","DEL SERRAGLIOLO","274.000000",,"BONDENO","FERRARA","688836.997634","4971123.206549","44.8685063103220","11.3904779439152"
144,"305.000000","38003.000000","Magazzino gruppo elettrogeni impianto Santa Bianca","Via","Serragliolo","272.000000",,"Bondeno","Ferrara","VIA","DEL SERRAGLIOLO","272.000000",,"BONDENO","FERRARA","688849.766760","4971121.173644","44.8684846432417","11.3906386896953"
154,"317.000000","38003.000000","Controchiavica Impianto Santa Bianca","Via","Serragliolo","272.000000",,"Bondeno","Ferrara","VIA","DEL SERRAGLIOLO","272.000000",,"BONDENO","FERRARA","688849.766760","4971121.173644","44.8684846432417","11.3906386896953"
143,"304.000000","38003.000000","Impianto idrovoro Santa Bianca","Via","Serragliolo","272.000000",,"Bondeno","Ferrara","VIA","DEL SERRAGLIOLO","272.000000",,"BONDENO","FERRARA","688849.766760","4971121.173644","44.8684846432417","11.3906386896953"
500,"2019.000000","38003.000000","Chiesa parrocchiale di S. Pietro apostolo chiesa con campanile e cappella","Via","Centrale","15.000000","A","Bondeno","Ferrara","VIA","CENTRALE","15.000000","A","BONDENO","FERRARA","688906.084377","4970744.107129","44.8650782780558","11.3912104964181"
2190,"10522.000000","38003.000000","Castello di Santa Bianca","Via","Centrale","9.000000",17,"Bondeno","Ferrara","VIA","CENTRALE","9.000000",,"BONDENO","FERRARA","688915.746371","4970792.717553","44.8655129341050","11.3913508050591"
1331,"5044.000000","38003.000000","Capannone Magazzino Comunale - IAL","Via","per Zerbinate","31.000000",,"Bondeno","Ferrara","VIA","PER ZERBINATE","31.000000",,"BONDENO","FERRARA","689650.363540","4975102.653346","44.9040822843317","11.4022553677531"
1868,"9549.000000","38003.000000","Spazio 29","Via","G. Goldoni","52.000000",,"Bondeno","Ferrara","VIA","GOLDONI","52.000000",,"BONDENO","FERRARA","689999.710914","4973393.486909","44.8886166650924","11.4060350621811"
2017,"9709.000000","38003.000000","Sede periferica (uffici","Via","Vittorio Veneto","48.000000",,"Bondeno","Ferrara","VIA","VENETO","48.000000",,"BONDENO","FERRARA","690490.408826","4973345.782180","44.8880565618833","11.4122255046514"
141,"302.000000","38003.000000","Magazzino gruppo elettrogeni impianto Pilastresi","Via","Anima Condotti","391.000000",,"Bondeno","Ferrara","VIA","ANIMA CONDOTTI","391.000000",,"BONDENO","FERRARA","690552.917843","4978787.155752","44.9369799019434","11.4150663663619"
195,"373.000000","38003.000000","OPERE DI BONIFICA E IRRIGAZIONE","Via","Anima Condotti","391.000000",,"Bondeno","Ferrara","VIA","ANIMA CONDOTTI","391.000000",,"BONDENO","FERRARA","690552.917843","4978787.155752","44.9369799019434","11.4150663663619"
156,"319.000000","38003.000000","Impianto idrovoro Bondeno-Palata - Bacino di calma","Via","Dazio","147.000000",,"Bondeno","Ferrara","VIA","DAZIO","147.000000",,"BONDENO","FERRARA","690629.855272","4972368.096011","44.8792258443297","11.4136218524728"
400,"762.000000","38003.000000","Ospedale Fratelli Borselli","Via","Dazio","113.000000",,"Bondeno","Ferrara","VIA","DAZIO","113.000000",,"BONDENO","FERRARA","690685.763135","4972494.496138","44.8803477435285","11.4143766627201"
362,"703.000000","38003.000000","Ex casa del popolo - centro 2000","Via","Matteotti","10.000000",,"Bondeno","Ferrara","VIALE","MATTEOTTI","10.000000",,"BONDENO","FERRARA","690944.613698","4973310.591773","44.8876184620204","11.4179588269574"
499,"2018.000000","38003.000000","Chiesa della Beata Vergine Addolorata - Chiesa dell'Addolorata","Via","Andrea Costa","6.000000",,"Bondeno","Ferrara","PIAZZA","COSTA","6.000000",,"BONDENO","FERRARA","691058.042080","4973008.923113","44.8848748226066","11.4192801105052"
1442,"7007.000000","38003.000000","Casello e magazzino idraulico","Via","Napoleonica","5.000000",,"Bondeno","Ferrara","VIA","NAPOLEONICA","5.000000",,"BONDENO","FERRARA","691682.688591","4972893.733121","44.8836710245987","11.4271390486152"
503,"2023.000000","38003.000000","Santuario della Madonna della Pioppa - Chiesa della Madonna della Pioppa/Santuario della Pioppa chiesa con campanile","Via","Madonna della Pioppa","120.000000",,"Bondeno","Ferrara","VIA","MADONNA D.PIOPPA","120.000000",,"BONDENO","FERRARA","692698.237100","4973935.691114","44.8927683917807","11.4403830383300"
404,"768.000000","38003.000000","Centro Parrocchiale Settepolesini","Via","Comunale","107.000000",,"Bondeno","Ferrara","VIA","COMUNALE","107.000000",,"BONDENO","FERRARA","694249.019210","4974466.771329","44.8971235912745","11.4602083092304"
1683,"774.000000","38003.000000","Chiesa di Sant'Antonio da Padova","Via","Ferrarese","0.000000",,"Bondeno","Ferrara","VIA","FERRARESE","0.000000",,"BONDENO","FERRARA","691882.997260","4967870.823428","44.8384408239829","11.4277727004277"
361,"701.000000","38003.000000","Cimitero capoluogo Bondeno","Via","Centese","0.000000",,"Bondeno","Ferrara","VIA","PROVINCIALE CENTESE","0.000000",,"BONDENO","FERRARA","688439.727702","4970665.922963","44.8644984763435","11.3852833246168"
162,"326.000000","38003.000000","Ponte Santa Bianca","Via","Serragliolo","0.000000",,"Bondeno","Ferrara","VIA","DEL SERRAGLIOLO","0.000000",,"BONDENO","FERRARA","686905.583318","4970730.889743","44.8654866415611","11.3659045806615"
145,"306.000000","38003.000000","Canale diversivo di Burana","Via","Argine Diversivo","0.000000",,"Bondeno","Ferrara","VIA","ARGINE DIVERSIVO","0.000000",,"BONDENO","FERRARA","684984.650089","4971502.660345","44.8729294149339","11.3418908918610"
2020,"9720.000000","38003.000000","Botte Ca' Rossa","Via","Argine Diversivo","0.000000",,"Bondeno","Ferrara","VIA","ARGINE DIVERSIVO","0.000000",,"BONDENO","FERRARA","684984.650089","4971502.660345","44.8729294149339","11.3418908918610"
1496,"8035.000000","38003.000000","Canale Diversivo","Via","Argine Diversivo","0.000000",,"Bondeno","Ferrara","VIA","ARGINE DIVERSIVO","0.000000",,"BONDENO","FERRARA","684984.650089","4971502.660345","44.8729294149339","11.3418908918610"
167,"335.000000","38003.000000","Botte Napoleonica","Via","Finalese","0.000000",,"Bondeno","Ferrara","VIA","FINALESE","0.000000",,"BONDENO","FERRARA","689838.227150","4971971.589694","44.8758709175424","11.4034590957967"
1805,"7014.000000","38003.000000","Magazzino e manufatto idraulico","Via","Finalese","0.000000",,"Bondeno","Ferrara","VIA","FINALESE","0.000000",,"BONDENO","FERRARA","689838.227150","4971971.589694","44.8758709175424","11.4034590957967"
1330,"5043.000000","38003.000000","Fabbricati Fondo Zanluca","Via","Virgiliana","0.000000",,"Bondeno","Ferrara","VIA","VIRGILIANA","0.000000",,"BONDENO","FERRARA","691039.730219","4972527.523181","44.8805499845167","11.4188668980943"
1773,"5041.000000","38003.000000","Magazzino - BIHAC","Via","Napoleonica","0.000000",,"Bondeno","Ferrara","VIA","NAPOLEONICA","0.000000",,"BONDENO","FERRARA","691577.218373","4972597.699124","44.8810368511594","11.4256928010915"
1328,"5040.000000","38003.000000","Bocciofila","Via","Fermi","0.000000",,"Bondeno","Ferrara","VIA","FERMI","0.000000",,"BONDENO","FERRARA","691754.777032","4972598.508248","44.8809963697198","11.4279392844168"
165,"330.000000","38003.000000","Chiavica Emissaria del canale emissario acque basse","Via","Dazio","0.000000",,"Bondeno","Ferrara","VIA","DAZIO","0.000000",,"BONDENO","FERRARA","690812.115978","4972733.204609","44.8824608888285","11.4160649715071"
166,"334.000000","38003.000000","Canale emissario di Burana","Via","San Giovanni","0.000000",,"Bondeno","Ferrara","VIA","GIOVANNI XXIII","0.000000",,"BONDENO","FERRARA","689419.091651","4972960.124218","44.8848735314435","11.3985268444508"
494,"2011.000000","38003.000000","Chiesa parrocchiale di S. Giovanni Battista chiesa con campanile","Via","San Giovanni","38.000000",,"Bondeno","Ferrara","VIA","GIOVANNI XXIII","0.000000",,"BONDENO","FERRARA","689419.091651","4972960.124218","44.8848735314435","11.3985268444508"
359,"695.000000","38003.000000","P.T. Sede Avis - P.1 Appartamento custode municipio","Via","De Amicis","0.000000",,"Bondeno","Ferrara","VIA","DE AMICIS","0.000000",,"BONDENO","FERRARA","691034.916889","4973060.387730","44.8853438999742","11.4190069579178"
142,"303.000000","38003.000000","Impianto idrovoro Bondeno-Palata Sala Pompe","Via","Dalia","147.000000",,"Bondeno","Ferrara","VIA","DALLA CHIESA","0.000000",,"BONDENO","FERRARA","689740.694564","4973196.971805","44.8869182081196","11.4026843047580"
403,"767.000000","38003.000000","Centro Parrocchiale Attivit","Via","Paioli","0.000000",,"Bondeno","Ferrara","BORGO","PAIOLI","0.000000",,"BONDENO","FERRARA","690693.361345","4973293.389521","44.8875310407314","11.4147735324093"
1327,"5039.000000","38003.000000","Biblioteca","Via","dei Mille","0.000000",,"Bondeno","Ferrara","VIA","DEI MILLE","0.000000",,"BONDENO","FERRARA","690477.303473","4973310.268233","44.8877406494854","11.4120463383308"
360,"699.000000","38003.000000","Sede Croce Rossa","Via","Goldoni","0.000000",,"Bondeno","Ferrara","VIA","GOLDONI","0.000000",,"BONDENO","FERRARA","690107.218986","4973454.319880","44.8891351243021","11.4074181112378"
483,"984.000000","38003.000000","Istituto Scolastico Riccioli Modigliani","Via","A. Manzoni","4.000000",,"Bondeno","Ferrara","VIA","MANZONI","0.000000",,"BONDENO","FERRARA","690751.672267","4973474.197339","44.8891416322550","11.4155793778477"
2024,"9725.000000","38003.000000","Nuovo impianto idrovoro Cavaliera (II stralcio)","Strada","Comunale","0.000000",,"Bondeno","Ferrara","VIA","COMUNALE","0.000000",,"BONDENO","FERRARA","693607.047325","4974092.944612","44.8939362638044","11.4519420795284"
196,"374.000000","38003.000000","Nuovo impianto idrovoro Cavaliera (I stralcio)","Strada","Comunale","0.000000",,"Bondeno","Ferrara","VIA","COMUNALE","0.000000",,"BONDENO","FERRARA","693607.047325","4974092.944612","44.8939362638044","11.4519420795284"
1598,"325.000000","38003.000000","Ponte Fondo Cavalletta su Fosso Rovere- frazioneBurana","Via","per Burana","0.000000",,"Bondeno","Ferrara","VIA","PER BURANA","0.000000",,"BONDENO","FERRARA","688872.086414","4974162.093470","44.8958295533567","11.3920547337726"
161,"324.000000","38003.000000","Ponte Fondo Matazzina","Via","Per Stellata","0.000000",,"Bondeno","Ferrara","VIA","PER STELLATA","0.000000",,"BONDENO","FERRARA","690669.047178","4974581.301790","44.8991211460387","11.4149509334419"
173,"341.000000","38003.000000","Chiavica Nuova","Via","Per Stellata","0.000000",,"Bondeno","Ferrara","VIA","PER STELLATA","0.000000",,"BONDENO","FERRARA","690669.047178","4974581.301790","44.8991211460387","11.4149509334419"
160,"323.000000","38003.000000","Ponte Via Bassa","Via","Bassa","0.000000",,"Bondeno","Ferrara","VIA","BASSA","0.000000",,"BONDENO","FERRARA","688801.684888","4975463.693302","44.9075551074127","11.3916494686784"
2005,"9697.000000","38003.000000","Chiavica Carbonara - Cavo Cavalletta","Via","Burana","0.000000",,"Bondeno","Ferrara",,"Burana","0.000000",,"BONDENO","FERRARA","685578.374369","4976102.902491","44.9141520049078","11.3510872987662"
1673,"697.000000","38003.000000","Campo sportivo Burana","Via","Indipendenza","0.000000",,"Bondeno","Ferrara","VIA","INDIPENDENZA","0.000000",,"BONDENO","FERRARA","685793.625731","4976352.523055","44.9163410491293","11.3539037203975"
153,"316.000000","38003.000000","Chiavica Quattro Case","Via","Anima Condotti","0.000000",,"Bondeno","Ferrara","VIA","ANIMA CONDOTTI","0.000000",,"BONDENO","FERRARA","687597.055872","4976356.750349","44.9159059917861","11.3767341974197"
159,"322.000000","38003.000000","Ponte Popoli","Via","Arginelli","0.000000",,"Bondeno","Ferrara","VIA","ARGINELLI","0.000000",,"BONDENO","FERRARA","690028.686564","4977772.686844","44.9279959636639","11.4080466010250"
363,"704.000000","38003.000000","Rocca Possente","Via","Argine Po","0.000000",,"Bondeno","Ferrara","VIA","ARGINE PO","0.000000",,"BONDENO","FERRARA","691090.816002","4979719.509001","44.9452211308492","11.4222303727913"
